CMDLINE /Users/bear/Documents/GitHub/pyoniverse/pyoniverse-search-engine/venv/bin/python profiles/memory/search.py
MEM 12.921875 1700467037.3410
MEM 12.921875 1700467037.4462
MEM 12.921875 1700467037.5507
MEM 12.921875 1700467037.6613
MEM 12.921875 1700467037.7719
MEM 12.921875 1700467037.8816
MEM 12.921875 1700467037.9921
MEM 12.921875 1700467038.1026
MEM 12.921875 1700467038.2130
MEM 12.921875 1700467038.3202
MEM 12.921875 1700467038.4308
MEM 12.921875 1700467038.5389
MEM 12.921875 1700467038.6495
MEM 12.921875 1700467038.7548
MEM 12.921875 1700467038.8647
MEM 12.921875 1700467038.9672
MEM 12.921875 1700467039.0733
MEM 12.921875 1700467039.1838
MEM 12.921875 1700467039.2887
MEM 12.921875 1700467039.3982
MEM 12.921875 1700467039.5060
MEM 12.921875 1700467039.6128
MEM 12.921875 1700467039.7211
MEM 12.921875 1700467039.8254
MEM 12.921875 1700467039.9295
MEM 12.921875 1700467040.0399
MEM 12.921875 1700467040.1481
MEM 12.921875 1700467040.2586
MEM 12.921875 1700467040.3647
MEM 12.921875 1700467040.4753
MEM 12.921875 1700467040.5858
MEM 12.921875 1700467040.6961
MEM 12.921875 1700467040.8064
MEM 12.921875 1700467040.9168
MEM 12.921875 1700467041.0216
MEM 12.921875 1700467041.1293
MEM 12.921875 1700467041.2397
MEM 12.921875 1700467041.3486
MEM 12.921875 1700467041.4552
MEM 12.921875 1700467041.5656
MEM 12.921875 1700467041.6715
MEM 12.921875 1700467041.7762
MEM 12.921875 1700467041.8814
MEM 12.921875 1700467041.9920
MEM 12.921875 1700467042.1024
MEM 12.921875 1700467042.2130
MEM 12.921875 1700467042.3154
MEM 12.921875 1700467042.4258
MEM 12.921875 1700467042.5316
MEM 12.921875 1700467042.6358
MEM 12.921875 1700467042.7409
MEM 12.921875 1700467042.8486
MEM 12.921875 1700467042.9545
MEM 12.921875 1700467043.0649
MEM 12.921875 1700467043.1715
MEM 12.921875 1700467043.2792
MEM 12.921875 1700467043.3882
MEM 12.921875 1700467043.4987
MEM 12.921875 1700467043.6090
MEM 12.921875 1700467043.7154
MEM 12.921875 1700467043.8249
MEM 12.921875 1700467043.9295
MEM 12.921875 1700467044.0305
MEM 12.921875 1700467044.1327
MEM 12.921875 1700467044.2431
MEM 12.921875 1700467044.3532
MEM 12.921875 1700467044.4635
MEM 12.921875 1700467044.5714
MEM 12.921875 1700467044.6810
MEM 12.921875 1700467044.7913
MEM 12.921875 1700467044.9017
MEM 12.921875 1700467045.0071
MEM 12.921875 1700467045.1119
MEM 12.921875 1700467045.2169
MEM 12.921875 1700467045.3273
MEM 12.921875 1700467045.4364
MEM 12.921875 1700467045.5470
MEM 12.921875 1700467045.6576
MEM 12.921875 1700467045.7659
MEM 12.921875 1700467045.8702
MEM 12.921875 1700467045.9757
MEM 12.921875 1700467046.0861
MEM 12.921875 1700467046.1943
MEM 12.921875 1700467046.3014
MEM 12.921875 1700467046.4055
MEM 12.921875 1700467046.5094
MEM 12.921875 1700467046.6111
MEM 12.921875 1700467046.7135
MEM 12.921875 1700467046.8151
MEM 12.921875 1700467046.9168
MEM 12.921875 1700467047.0191
MEM 12.921875 1700467047.1297
MEM 12.921875 1700467047.2401
MEM 12.921875 1700467047.3462
MEM 12.921875 1700467047.4567
MEM 12.921875 1700467047.5600
MEM 12.921875 1700467047.6705
MEM 12.921875 1700467047.7812
MEM 12.921875 1700467047.8915
MEM 12.921875 1700467048.0021
MEM 12.921875 1700467048.1127
MEM 12.921875 1700467048.2231
MEM 12.921875 1700467048.3335
MEM 12.921875 1700467048.4440
MEM 12.921875 1700467048.5541
MEM 12.921875 1700467048.6644
MEM 12.921875 1700467048.7750
MEM 12.921875 1700467048.8793
MEM 12.921875 1700467048.9897
MEM 12.921875 1700467049.0959
MEM 12.921875 1700467049.2063
MEM 12.921875 1700467049.3166
MEM 12.921875 1700467049.4217
MEM 12.921875 1700467049.5316
MEM 12.921875 1700467049.6420
MEM 12.921875 1700467049.7480
MEM 12.921875 1700467049.8586
MEM 12.921875 1700467049.9627
MEM 12.921875 1700467050.0695
MEM 12.921875 1700467050.1760
MEM 12.921875 1700467050.2866
MEM 12.921875 1700467050.3947
MEM 12.921875 1700467050.5051
MEM 12.921875 1700467050.6071
MEM 12.921875 1700467050.7175
MEM 12.921875 1700467050.8193
MEM 12.921875 1700467050.9232
MEM 12.921875 1700467051.0339
MEM 12.921875 1700467051.1392
MEM 12.921875 1700467051.2398
MEM 12.921875 1700467051.3501
MEM 12.921875 1700467051.4606
MEM 12.921875 1700467051.5710
MEM 12.921875 1700467051.6814
MEM 12.921875 1700467051.7917
MEM 12.921875 1700467051.8948
MEM 12.921875 1700467052.0051
MEM 12.921875 1700467052.1128
MEM 12.921875 1700467052.2232
MEM 12.921875 1700467052.3330
MEM 12.921875 1700467052.4422
MEM 12.921875 1700467052.5481
MEM 12.921875 1700467052.6544
MEM 12.921875 1700467052.7650
MEM 12.921875 1700467052.8700
MEM 12.921875 1700467052.9795
MEM 12.921875 1700467053.0851
MEM 12.921875 1700467053.1956
MEM 12.921875 1700467053.3007
MEM 12.921875 1700467053.4108
MEM 12.921875 1700467053.5203
MEM 12.921875 1700467053.6307
MEM 12.921875 1700467053.7411
MEM 12.921875 1700467053.8461
MEM 12.921875 1700467053.9549
MEM 12.921875 1700467054.0563
MEM 12.921875 1700467054.1669
MEM 12.921875 1700467054.2773
MEM 12.921875 1700467054.3815
MEM 12.921875 1700467054.4882
MEM 12.921875 1700467054.5989
MEM 12.921875 1700467054.7069
MEM 12.921875 1700467054.8174
MEM 12.921875 1700467054.9225
MEM 12.921875 1700467055.0328
MEM 12.921875 1700467055.1428
MEM 12.921875 1700467055.2533
MEM 12.921875 1700467055.3636
MEM 12.921875 1700467055.4740
MEM 12.921875 1700467055.5795
MEM 12.921875 1700467055.6804
MEM 12.921875 1700467055.7910
MEM 12.921875 1700467055.8933
MEM 12.921875 1700467055.9967
MEM 12.921875 1700467056.1050
MEM 12.921875 1700467056.2155
MEM 12.921875 1700467056.3193
MEM 12.921875 1700467056.4253
MEM 12.921875 1700467056.5358
MEM 12.921875 1700467056.6464
MEM 12.921875 1700467056.7508
MEM 12.921875 1700467056.8531
MEM 12.921875 1700467056.9636
MEM 12.921875 1700467057.0712
MEM 12.921875 1700467057.1732
MEM 12.921875 1700467057.2838
MEM 12.921875 1700467057.3942
MEM 12.921875 1700467057.4952
MEM 12.921875 1700467057.6049
MEM 12.921875 1700467057.7155
MEM 12.921875 1700467057.8250
MEM 12.921875 1700467057.9310
MEM 12.921875 1700467058.0383
MEM 12.921875 1700467058.1487
MEM 12.921875 1700467058.2517
MEM 12.921875 1700467058.3623
MEM 12.921875 1700467058.4719
MEM 12.921875 1700467058.5822
MEM 12.921875 1700467058.6897
MEM 12.921875 1700467058.8001
MEM 12.921875 1700467058.9105
MEM 12.921875 1700467059.0127
MEM 12.921875 1700467059.1184
MEM 12.921875 1700467059.2289
MEM 12.921875 1700467059.3394
MEM 12.921875 1700467059.4426
MEM 12.921875 1700467059.5462
MEM 12.921875 1700467059.6562
MEM 12.921875 1700467059.7637
MEM 12.921875 1700467059.8661
MEM 12.921875 1700467059.9677
MEM 12.921875 1700467060.0712
MEM 12.921875 1700467060.1769
MEM 12.921875 1700467060.2837
MEM 12.921875 1700467060.3940
MEM 12.921875 1700467060.5044
MEM 12.921875 1700467060.6097
MEM 12.921875 1700467060.7126
MEM 12.921875 1700467060.8187
MEM 12.921875 1700467060.9210
MEM 12.921875 1700467061.0276
MEM 12.921875 1700467061.1381
MEM 12.921875 1700467061.2393
MEM 12.921875 1700467061.3496
MEM 12.921875 1700467061.4600
MEM 12.921875 1700467061.5628
MEM 12.921875 1700467061.6734
MEM 12.921875 1700467061.7767
MEM 12.921875 1700467061.8847
MEM 12.921875 1700467061.9930
MEM 12.921875 1700467062.1034
MEM 12.921875 1700467062.2062
MEM 12.921875 1700467062.3070
MEM 12.921875 1700467062.4165
MEM 12.921875 1700467062.5268
MEM 12.921875 1700467062.6373
MEM 12.921875 1700467062.7478
MEM 12.921875 1700467062.8582
MEM 12.921875 1700467062.9592
MEM 12.921875 1700467063.0698
MEM 12.921875 1700467063.1789
MEM 12.921875 1700467063.2814
MEM 12.921875 1700467063.3919
MEM 12.921875 1700467063.5019
MEM 12.921875 1700467063.6123
MEM 12.921875 1700467063.7139
MEM 12.921875 1700467063.8243
MEM 12.921875 1700467063.9284
MEM 12.921875 1700467064.0313
MEM 12.921875 1700467064.1381
MEM 12.921875 1700467064.2424
MEM 12.921875 1700467064.3527
MEM 12.921875 1700467064.4632
MEM 12.921875 1700467064.5690
MEM 12.921875 1700467064.6796
MEM 12.921875 1700467064.7847
MEM 12.921875 1700467064.8883
MEM 12.921875 1700467064.9986
MEM 12.921875 1700467065.1035
MEM 12.921875 1700467065.2139
MEM 12.921875 1700467065.3181
MEM 12.921875 1700467065.4286
MEM 12.921875 1700467065.5369
MEM 12.921875 1700467065.6474
MEM 12.921875 1700467065.7485
MEM 12.921875 1700467065.8488
MEM 12.921875 1700467065.9547
MEM 12.921875 1700467066.0562
MEM 12.921875 1700467066.1668
MEM 12.921875 1700467066.2772
MEM 12.921875 1700467066.3878
MEM 12.921875 1700467066.4961
MEM 12.921875 1700467066.6066
MEM 12.921875 1700467066.7103
MEM 12.921875 1700467066.8209
MEM 12.921875 1700467066.9313
MEM 12.921875 1700467067.0387
MEM 12.921875 1700467067.1462
MEM 12.921875 1700467067.2567
MEM 12.921875 1700467067.3606
MEM 12.921875 1700467067.4648
MEM 12.921875 1700467067.5750
MEM 12.921875 1700467067.6852
MEM 12.921875 1700467067.7954
MEM 12.921875 1700467067.8974
MEM 12.921875 1700467068.0078
MEM 12.921875 1700467068.1123
MEM 12.921875 1700467068.2228
MEM 12.921875 1700467068.3279
MEM 12.921875 1700467068.4385
MEM 12.921875 1700467068.5420
MEM 12.921875 1700467068.6523
MEM 12.921875 1700467068.7552
MEM 12.921875 1700467068.8656
MEM 12.921875 1700467068.9715
MEM 12.921875 1700467069.0821
MEM 12.921875 1700467069.1825
MEM 12.921875 1700467069.2929
MEM 12.921875 1700467069.4032
MEM 12.921875 1700467069.5137
MEM 12.921875 1700467069.6241
MEM 12.921875 1700467069.7269
MEM 12.921875 1700467069.8353
MEM 12.921875 1700467069.9457
MEM 12.921875 1700467070.0542
MEM 12.921875 1700467070.1645
MEM 12.921875 1700467070.2748
MEM 12.921875 1700467070.3851
MEM 12.921875 1700467070.4955
MEM 12.921875 1700467070.6049
MEM 12.921875 1700467070.7061
MEM 12.921875 1700467070.8096
MEM 12.921875 1700467070.9202
MEM 12.921875 1700467071.0220
MEM 12.921875 1700467071.1315
MEM 12.921875 1700467071.2421
MEM 12.921875 1700467071.3526
MEM 12.921875 1700467071.4575
MEM 12.921875 1700467071.5607
MEM 12.921875 1700467071.6711
MEM 12.921875 1700467071.7818
MEM 12.921875 1700467071.8923
MEM 12.921875 1700467072.0029
MEM 12.921875 1700467072.1051
MEM 12.921875 1700467072.2115
MEM 12.921875 1700467072.3193
MEM 12.921875 1700467072.4217
MEM 12.921875 1700467072.5239
MEM 12.921875 1700467072.6315
MEM 12.921875 1700467072.7416
MEM 12.921875 1700467072.8429
MEM 12.921875 1700467072.9456
MEM 12.921875 1700467073.0544
MEM 12.921875 1700467073.1634
MEM 12.921875 1700467073.2738
MEM 12.921875 1700467073.3844
MEM 12.921875 1700467073.4947
MEM 12.921875 1700467073.6050
MEM 12.921875 1700467073.7155
MEM 12.921875 1700467073.8260
MEM 12.921875 1700467073.9366
MEM 12.921875 1700467074.0434
MEM 12.921875 1700467074.1540
MEM 12.921875 1700467074.2576
MEM 12.921875 1700467074.3607
MEM 12.921875 1700467074.4713
MEM 12.921875 1700467074.5814
MEM 12.921875 1700467074.6867
MEM 12.921875 1700467074.7937
MEM 12.921875 1700467074.8997
MEM 12.921875 1700467075.0101
MEM 12.921875 1700467075.1168
MEM 12.921875 1700467075.2271
MEM 12.921875 1700467075.3339
MEM 12.921875 1700467075.4442
MEM 12.921875 1700467075.5506
MEM 12.921875 1700467075.6610
MEM 12.921875 1700467075.7714
MEM 12.921875 1700467075.8819
MEM 12.921875 1700467075.9924
MEM 12.921875 1700467076.1026
MEM 12.921875 1700467076.2129
MEM 12.921875 1700467076.3236
MEM 12.921875 1700467076.4338
MEM 12.921875 1700467076.5391
MEM 12.921875 1700467076.6494
MEM 12.921875 1700467076.7599
MEM 12.921875 1700467076.8704
MEM 12.921875 1700467076.9808
MEM 12.921875 1700467077.0831
MEM 12.921875 1700467077.1936
MEM 12.921875 1700467077.3041
MEM 12.921875 1700467077.4145
MEM 12.921875 1700467077.5251
MEM 12.921875 1700467077.6344
MEM 12.921875 1700467077.7383
MEM 12.921875 1700467077.8461
MEM 12.921875 1700467077.9567
MEM 12.921875 1700467078.0651
MEM 12.921875 1700467078.1755
MEM 12.921875 1700467078.2861
MEM 12.921875 1700467078.3967
MEM 12.921875 1700467078.5070
MEM 12.921875 1700467078.6151
MEM 12.921875 1700467078.7254
MEM 12.921875 1700467078.8349
MEM 12.921875 1700467078.9408
MEM 12.921875 1700467079.0441
MEM 12.921875 1700467079.1544
MEM 12.921875 1700467079.2648
MEM 12.921875 1700467079.3716
MEM 12.921875 1700467079.4819
MEM 12.921875 1700467079.5923
MEM 12.921875 1700467079.6961
MEM 12.921875 1700467079.8049
MEM 12.921875 1700467079.9121
MEM 12.921875 1700467080.0149
MEM 12.921875 1700467080.1188
MEM 12.921875 1700467080.2293
MEM 12.921875 1700467080.3398
MEM 12.921875 1700467080.4463
MEM 12.921875 1700467080.5567
MEM 12.921875 1700467080.6644
MEM 12.921875 1700467080.7749
MEM 12.921875 1700467080.8788
MEM 12.921875 1700467080.9792
MEM 12.921875 1700467081.0811
MEM 12.921875 1700467081.1916
MEM 12.921875 1700467081.2961
MEM 12.921875 1700467081.4067
MEM 12.921875 1700467081.5171
MEM 12.921875 1700467081.6274
MEM 12.921875 1700467081.7314
MEM 12.921875 1700467081.8421
MEM 12.921875 1700467081.9428
MEM 12.921875 1700467082.0533
MEM 12.921875 1700467082.1595
MEM 12.921875 1700467082.2700
MEM 12.921875 1700467082.3739
MEM 12.921875 1700467082.4814
MEM 12.921875 1700467082.5825
MEM 12.921875 1700467082.6907
MEM 12.921875 1700467082.7961
MEM 12.921875 1700467082.9068
MEM 12.921875 1700467083.0099
MEM 12.921875 1700467083.1130
MEM 12.921875 1700467083.2234
MEM 12.921875 1700467083.3340
MEM 12.921875 1700467083.4435
MEM 12.921875 1700467083.5539
MEM 12.921875 1700467083.6547
MEM 12.921875 1700467083.7650
MEM 12.921875 1700467083.8753
MEM 12.921875 1700467083.9836
MEM 12.921875 1700467084.0841
MEM 12.921875 1700467084.1884
MEM 12.921875 1700467084.2989
MEM 12.921875 1700467084.4049
MEM 12.921875 1700467084.5155
MEM 12.921875 1700467084.6234
MEM 12.921875 1700467084.7256
MEM 12.921875 1700467084.8267
MEM 12.921875 1700467084.9340
MEM 12.921875 1700467085.0445
MEM 12.921875 1700467085.1550
MEM 12.921875 1700467085.2635
MEM 12.921875 1700467085.3740
MEM 12.921875 1700467085.4845
MEM 12.921875 1700467085.5907
MEM 12.921875 1700467085.6961
MEM 12.921875 1700467085.8046
MEM 12.921875 1700467085.9129
MEM 12.921875 1700467086.0218
MEM 12.921875 1700467086.1270
MEM 12.921875 1700467086.2376
MEM 12.921875 1700467086.3481
MEM 12.921875 1700467086.4489
MEM 12.921875 1700467086.5501
MEM 12.921875 1700467086.6606
MEM 12.921875 1700467086.7712
MEM 12.921875 1700467086.8797
MEM 12.921875 1700467086.9903
MEM 12.921875 1700467087.0980
MEM 12.921875 1700467087.2023
MEM 12.921875 1700467087.3128
MEM 12.921875 1700467087.4166
MEM 12.921875 1700467087.5248
MEM 12.921875 1700467087.6260
MEM 12.921875 1700467087.7363
MEM 12.921875 1700467087.8461
MEM 12.921875 1700467087.9566
MEM 12.921875 1700467088.0672
MEM 12.921875 1700467088.1776
MEM 12.921875 1700467088.2878
MEM 12.921875 1700467088.3982
MEM 12.921875 1700467088.5086
MEM 12.921875 1700467088.6127
MEM 12.921875 1700467088.7215
MEM 12.921875 1700467088.8320
MEM 12.921875 1700467088.9425
MEM 12.921875 1700467089.0531
MEM 12.921875 1700467089.1610
MEM 12.921875 1700467089.2648
MEM 12.921875 1700467089.3705
MEM 12.921875 1700467089.4752
MEM 12.921875 1700467089.5795
MEM 12.921875 1700467089.6821
MEM 12.921875 1700467089.7907
MEM 12.921875 1700467089.9013
MEM 12.921875 1700467090.0118
MEM 12.921875 1700467090.1225
MEM 12.921875 1700467090.2268
MEM 12.921875 1700467090.3321
MEM 12.921875 1700467090.4383
MEM 12.921875 1700467090.5439
MEM 12.921875 1700467090.6517
MEM 12.921875 1700467090.7621
MEM 12.921875 1700467090.8726
MEM 12.921875 1700467090.9830
MEM 12.921875 1700467091.0883
MEM 12.921875 1700467091.1978
MEM 12.921875 1700467091.3083
MEM 12.921875 1700467091.4189
MEM 12.921875 1700467091.5294
MEM 12.921875 1700467091.6355
MEM 12.921875 1700467091.7411
MEM 12.921875 1700467091.8514
MEM 12.921875 1700467091.9618
MEM 12.921875 1700467092.0677
MEM 12.921875 1700467092.1710
MEM 12.921875 1700467092.2794
MEM 12.921875 1700467092.3899
MEM 12.921875 1700467092.4984
MEM 12.921875 1700467092.6088
MEM 12.921875 1700467092.7141
MEM 12.921875 1700467092.8218
MEM 12.921875 1700467092.9279
MEM 12.921875 1700467093.0383
MEM 12.921875 1700467093.1461
MEM 12.921875 1700467093.2563
MEM 12.921875 1700467093.3666
MEM 12.921875 1700467093.4715
MEM 12.921875 1700467093.5805
MEM 12.921875 1700467093.6910
MEM 12.921875 1700467093.7931
MEM 12.921875 1700467093.9003
MEM 12.921875 1700467094.0062
MEM 12.921875 1700467094.1119
MEM 12.921875 1700467094.2211
MEM 12.921875 1700467094.3314
MEM 12.921875 1700467094.4419
MEM 12.921875 1700467094.5467
MEM 12.921875 1700467094.6572
MEM 12.921875 1700467094.7637
MEM 12.921875 1700467094.8741
MEM 12.921875 1700467094.9836
MEM 12.921875 1700467095.0940
MEM 12.921875 1700467095.2044
MEM 12.921875 1700467095.3053
MEM 12.921875 1700467095.4111
MEM 12.921875 1700467095.5215
MEM 12.921875 1700467095.6313
MEM 12.921875 1700467095.7417
MEM 12.921875 1700467095.8444
MEM 12.921875 1700467095.9540
MEM 12.921875 1700467096.0644
MEM 12.921875 1700467096.1718
MEM 12.921875 1700467096.2735
MEM 12.921875 1700467096.3840
MEM 12.921875 1700467096.4945
MEM 12.921875 1700467096.6029
MEM 12.921875 1700467096.7041
MEM 12.921875 1700467096.8133
MEM 12.921875 1700467096.9212
MEM 12.921875 1700467097.0289
MEM 12.921875 1700467097.1338
MEM 12.921875 1700467097.2383
MEM 12.921875 1700467097.3401
MEM 12.921875 1700467097.4494
MEM 12.921875 1700467097.5600
MEM 12.921875 1700467097.6703
MEM 12.921875 1700467097.7795
MEM 12.921875 1700467097.8901
MEM 12.921875 1700467097.9967
MEM 12.921875 1700467098.1070
MEM 12.921875 1700467098.2147
MEM 12.921875 1700467098.3200
MEM 12.921875 1700467098.4295
MEM 12.921875 1700467098.5399
MEM 12.921875 1700467098.6486
MEM 12.921875 1700467098.7507
MEM 12.921875 1700467098.8591
MEM 12.921875 1700467098.9696
MEM 12.921875 1700467099.0800
MEM 12.921875 1700467099.1803
MEM 12.921875 1700467099.2909
MEM 12.921875 1700467099.3967
MEM 12.921875 1700467099.5037
MEM 12.921875 1700467099.6142
MEM 12.921875 1700467099.7248
MEM 12.921875 1700467099.8350
MEM 12.921875 1700467099.9404
MEM 12.921875 1700467100.0449
MEM 12.921875 1700467100.1503
MEM 12.921875 1700467100.2515
MEM 12.921875 1700467100.3518
MEM 12.921875 1700467100.4553
MEM 12.921875 1700467100.5609
MEM 12.921875 1700467100.6662
MEM 12.921875 1700467100.7718
MEM 12.921875 1700467100.8756
MEM 12.921875 1700467100.9810
MEM 12.921875 1700467101.0823
MEM 12.921875 1700467101.1876
MEM 11.656250 1700467101.2925
MEM 4.812500 1700467101.3941
MEM 4.812500 1700467101.4967
MEM 4.812500 1700467101.5972
MEM 4.812500 1700467101.6980
MEM 4.812500 1700467101.7982
MEM 4.812500 1700467101.9013
MEM 4.812500 1700467102.0064
MEM 4.812500 1700467102.1100
MEM 4.812500 1700467102.2154
MEM 4.812500 1700467102.3163
MEM 4.750000 1700467102.4171
MEM 4.750000 1700467102.5223
MEM 4.718750 1700467102.6275
MEM 4.718750 1700467102.7326
MEM 4.718750 1700467102.8378
MEM 4.718750 1700467102.9382
MEM 4.718750 1700467103.0434
MEM 4.718750 1700467103.1485
MEM 4.718750 1700467103.2536
MEM 4.718750 1700467103.3588
MEM 4.718750 1700467103.4639
MEM 4.718750 1700467103.5690
MEM 4.718750 1700467103.6746
MEM 4.718750 1700467103.7794
MEM 4.718750 1700467103.8803
MEM 4.718750 1700467103.9855
MEM 4.718750 1700467104.0874
MEM 4.718750 1700467104.1897
MEM 4.718750 1700467104.2950
MEM 4.718750 1700467104.4002
MEM 4.718750 1700467104.5056
MEM 4.718750 1700467104.6110
MEM 4.718750 1700467104.7130
MEM 4.718750 1700467104.8138
MEM 4.718750 1700467104.9162
MEM 4.718750 1700467105.0191
MEM 4.718750 1700467105.1244
MEM 4.718750 1700467105.2292
MEM 4.718750 1700467105.3346
MEM 4.718750 1700467105.4382
MEM 4.718750 1700467105.5413
MEM 4.718750 1700467105.6468
MEM 4.718750 1700467105.7517
MEM 4.718750 1700467105.8572
MEM 4.718750 1700467105.9582
MEM 4.718750 1700467106.0637
MEM 4.718750 1700467106.1695
MEM 4.718750 1700467106.2726
MEM 4.718750 1700467106.3753
MEM 4.718750 1700467106.4794
MEM 4.718750 1700467106.5804
MEM 4.718750 1700467106.6822
MEM 4.718750 1700467106.7858
MEM 4.718750 1700467106.8882
MEM 4.718750 1700467106.9893
MEM 4.718750 1700467107.0948
MEM 4.718750 1700467107.1991
MEM 4.718750 1700467107.3002
MEM 4.718750 1700467107.4016
MEM 4.718750 1700467107.5071
MEM 4.718750 1700467107.6111
MEM 4.718750 1700467107.7123
MEM 4.718750 1700467107.8128
MEM 4.718750 1700467107.9182
MEM 4.718750 1700467108.0237
MEM 4.718750 1700467108.1273
MEM 4.718750 1700467108.2326
MEM 4.718750 1700467108.3379
MEM 4.718750 1700467108.4432
MEM 4.718750 1700467108.5486
MEM 4.718750 1700467108.6539
MEM 4.718750 1700467108.7593
MEM 4.718750 1700467108.8646
MEM 4.718750 1700467108.9704
MEM 4.718750 1700467109.0759
MEM 4.718750 1700467109.1815
MEM 4.718750 1700467109.2833
MEM 4.718750 1700467109.3873
MEM 4.718750 1700467109.4912
MEM 4.718750 1700467109.5932
MEM 4.718750 1700467109.6948
MEM 4.718750 1700467109.7962
MEM 4.718750 1700467109.8975
MEM 4.718750 1700467109.9986
MEM 4.718750 1700467110.1041
MEM 4.718750 1700467110.2095
MEM 4.718750 1700467110.3129
MEM 4.718750 1700467110.4138
